created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-08-15 14:39:06,ManchesterUnited,1039,397,Manchester United FC,,43,URef_Official,#ManchesterUnited OR #ManUnited OR #MUFC,😯 URef’s data reveals that #ManchesterUnited had a WHOPPING 27 VAR Key Decision Reviews go in their favour this season - #1 in the #PL  📝📺United’s season with VAR:  Total Key Decisions = 39  KD FOR UTD = 27  KD AGAINST UTD = 12   😈+ 15 KD Differential!  🏆 1st in the Prem ^😬 https://t.co/8aVn77hTyk,1294644794224861190,URef,0.4926,EPL,ManchesterUnited
2020-08-10 22:29:54,ManchesterUnited,1134,1008,Manchester United FC,Milky Way,0,Veeq_O,#ManchesterUnited OR #ManUnited OR #MUFC,"I remember us being denied clear penalties before VAR, I knew with its intro we'd get our deserved pens and here we are🤩 #MUFC https://t.co/bHB2tKWSFM",1292951333377581056,VEEQ,-0.0772,EPL,ManchesterUnited
2020-07-25 23:45:49,Arsenal,9633,5291,Arsenal FC,England,0,Arsenal_Fanly,#Arsenal OR #AFC OR #COYG,What the Premier League table looks like without VAR... Wolves in third pl... #Arsenal  https://t.co/VP32HvCEO4 https://t.co/pakTvEmitq,1287172232104509440,Arsenal Report,0.3612,EPL,Arsenal
2020-07-25 22:40:03,Arsenal,132,186,Arsenal FC,,0,RooterArsenal,#Arsenal OR #AFC OR #COYG,What the Premier League table looks like without VAR... Wolves in third and Arsenal above Spurs https://t.co/2q4Napf5mP #AFC #COYG,1287155682412843008,Arsenal Rooter,0.3612,EPL,Arsenal
2020-09-12 15:45:21,Southampton,116,939,Southampton FC,Southampton,0,sky_valley87,#SouthamptonFC OR #Southampton,Has anyone found an innovative way of adding VAR into Southampton FC ala LiVARpool? #SouthamptonFC @SouthamptonFC #CRYSOU,1304808326702735361,SkyValley,0.4404,EPL,Southampton
2020-09-12 15:12:48,Southampton,225,756,Southampton FC,"Little Dunmow, East",0,harvey1210,#SouthamptonFC OR #Southampton,Great use of #VAR pitch side monitor at #CrystalPalace v  #SouthamptonFC and well done to #JonMoss for being brave enough to overturn his own decision!,1304800135491313677,Harvey Cohen,0.8718,EPL,Southampton
2020-09-12 15:12:46,Southampton,43,568,Southampton FC,,0,stephenanjules,#SouthamptonFC OR #Southampton,Not a huge fan of VAR but it’s use in the #CrystalPalace v #SouthamptonFC match that resulted in the Ref going to the monitor &amp; reversing the red card was excellent 👏👏👏 #btsport,1304800125718605824,Stephen,0.6234,EPL,Southampton
2020-09-12 15:11:51,Southampton,5350,5107,Southampton FC,HAWICK,0,DJ_Soleman,#SouthamptonFC OR #Southampton,🚨🚨🚨 BREAKING 🚨🚨🚨  I THINK VAR JUST WORKED 🤣  #PremierLeague #CrystalPalace #SouthamptonFC #PremierLeagueIsBack,1304799894675378178,ᗪᒍ ᔕOᒪEᗰᗩᑎ,0.0,EPL,Southampton
2020-09-12 15:11:12,Southampton,5199,194,Southampton FC,Global,1,ReFPredictor,#SouthamptonFC OR #Southampton,#1stRedCard 🟥 of #PL 2020/21 season ???  #VAR Checking....  #CrystalPalace 1-0 #southampton,1304799728769662979,ReFPredictor League🏆,0.0,EPL,Southampton
2020-09-12 15:11:09,Southampton,21,265,Southampton FC,,0,MStrettle,#SouthamptonFC OR #Southampton,"Perfect use of VAR there, not a red card, and we’ll done ref for having the balls to over turn his first decision #var #CrystalPalace #southampton",1304799719047204864,Mike Strettle,0.5719,EPL,Southampton
2020-09-12 15:08:52,Southampton,162,147,Southampton FC,,0,TheSirRobotto,#SouthamptonFC OR #Southampton,How is that a Red Card #Southampton #VAR   Laughable.,1304799142397566976,Robotto,0.0516,EPL,Southampton
2020-08-22 15:16:57,ManchesterUnited,612,584,Manchester United FC,Kenya,0,waithanjih,#ManchesterUnited OR #ManUnited OR #MUFC,"What's Manchester United doing. Investing in VAR &amp; specializing in Penalties🤔. You need to sign players! Competitors are busy in the transfer market, #MUFC is busy winning endorsement. I doubt whether Top 6 will be possible next season. https://t.co/UQslw4aMtw",1297191032740880385,I'm Waithanji,0.7959,EPL,ManchesterUnited
2020-09-14 12:23:57,ManchesterUnited,4860,3518,Manchester United FC,kenya,0,mtemi_bin_fatma,#ManchesterUnited OR #ManUnited OR #MUFC,Dear VAR I have seen what you did to the teams that played game one. You know they more of your step-kids. On Saturday 19th your biological son will be gracing the occassion. Kindly compensate in kind within a minimum of 4 Penalties.  Yours  #MUFC #GGMU,1305482417600434177,issa jaffar,0.9169,EPL,ManchesterUnited
2020-09-11 16:05:00,Everton,60830,2101,Everton FC,Liverpool,0,LivEchoEFC,#Everton OR #EFC,Premier League VAR changes explained for 2020/21 season #EFC  https://t.co/cbFB1RMap1,1304450881677475841,Everton FC News,0.0,EPL,Everton
2020-09-11 06:07:53,Everton,12512,11705,Everton FC,"Sheffield, England",1,Colin_CWilliams,#Everton OR #EFC,VAR flip-flops and white tuxedos: gazing into the Premier League crystal ball | Barry Glendenning    #THFC #MUFC #MCFC #NUFC #WWFC #LFC #WHUFC #LUFC #LCFC #AVFC #WBA #CFC #CPFC #EFC #SaintsFC #COYS #BHAFC #twitterblades    https://t.co/RjegpfY40O,1304300611169595392,Colin Williams,0.0,EPL,Everton
2020-09-04 19:35:02,Chelsea,994,1004,Chelsea FC,"Accra, Ghana",4,iamgagphils,#Chelsea OR #ChelseaFC #CFC,Kai Havertz Hakeem Ziyech Timo Werner Thiago Silva Ben Chilwell Muyamba Sarr  @ChelseaFC let's seal the transfer window by signing VAR 😂😂😂  #HiKai  #CFC #Chelsea https://t.co/CzzUCFQg68,1301967022411190274,Philip Elike Gagah,0.0,EPL,Chelsea
2020-08-16 20:09:25,CrystalPalace,1320,379,Crystal Palace FC,"London, England",0,Wheddsta,#CrystalPalace OR #CPFC,Other honourable mentions:  - Zaha vs Brighton (H)  - Schlupp vs Bournemouth (H)  - Wickham (VAR) vs Norwich (A)  #CPFC,1295090308464746503,Harvey,0.4767,EPL,CrystalPalace
2020-09-12 18:55:48,Liverpool,4014,3078,Liverpool FC,,0,mathewtheblue,#liverpoolfc OR #YNWA OR #LFC,"New season, same outcome. Good to see #lfc still have the 12th man behind them #Var",1304856254322552833,Mr P,0.4404,EPL,Liverpool
2020-08-21 19:03:49,TottenhamHotspur,134,223,Tottenham Hotspur FC,"London, England",0,FPL_Ross,#Tottenham OR #THFC OR #SPURS,"Five key VAR changes impacting Arsenal, Chelsea and Tottenham https://t.co/umfxfRaosz #THFC #COYS",1296885737443545089,⚽ FPL Ross ⚽,0.0,EPL,TottenhamHotspur
2020-08-06 16:46:00,Everton,59036,2105,Everton FC,Liverpool,0,LivEchoEFC,#Everton OR #EFC,Changes to VAR confirmed for 2020/21 Premier League season after #EFC vote  https://t.co/4bnYONrpi3,1291415235979616260,Everton FC News,0.0,EPL,Everton
2020-08-06 15:50:59,Everton,11971,13626,Everton FC,Everton,0,TOFnews,#Everton OR #EFC,Changes to VAR confirmed for 2020/21 Premier League season after Liverpool and Everton vote - https://t.co/rPs5ouW0LT #EvertonFC #EFC https://t.co/8VnUVO5EgT,1291401393014800385,Toffee News,0.0,EPL,Everton
2020-09-11 06:07:53,TottenhamHotspur,12512,11705,Tottenham Hotspur FC,"Sheffield, England",1,Colin_CWilliams,#Tottenham OR #THFC OR #SPURS,VAR flip-flops and white tuxedos: gazing into the Premier League crystal ball | Barry Glendenning    #THFC #MUFC #MCFC #NUFC #WWFC #LFC #WHUFC #LUFC #LCFC #AVFC #WBA #CFC #CPFC #EFC #SaintsFC #COYS #BHAFC #twitterblades    https://t.co/RjegpfY40O,1304300611169595392,Colin Williams,0.0,EPL,TottenhamHotspur
2020-08-28 13:30:26,CrystalPalace,1044,549,Crystal Palace FC,,3,CloughNo,#CrystalPalace OR #CPFC,Duncan McKenzie scores for #NFFC at Selhurst Park #OTD in 1971 and life before VAR in full effect as #CPFC try to rob a goal to win the match https://t.co/ze5NNiDUwk,1299338552464093185,FTV,0.0516,EPL,CrystalPalace
2020-08-02 03:57:04,TottenhamHotspur,1653,1577,Tottenham Hotspur FC,"London, England",0,CA_COACHING_1,#Tottenham OR #THFC OR #SPURS,Spurs qualifying rounds in the @EuropaLeague will be played at neutral venues over one leg per round. There will also be no #VAR in the Europa league until the knockout stage (last 32) #THFC,1289772179077263361,CA⚽️,0.0516,EPL,TottenhamHotspur
2020-07-29 12:20:16,Everton,12033,13635,Everton FC,Everton,0,TOFnews,#Everton OR #EFC,How the Premier League would look without VAR in use this season - https://t.co/wfOpiJUIQs #EvertonFC #EFC,1288449260837580801,Toffee News,0.0,EPL,Everton
2020-08-12 18:39:09,Arsenal,73,396,Arsenal FC,Spain,0,LockdownDiaries,#Arsenal OR #AFC OR #COYG,Hitting the Bar. The football podcast. Episode 50 #Juventus #Sarri #Pirlo #Arsenal #Tottenham #football #soccer #podcast #Messi #Barcelona #Real #Madrid #Bale #Zidane #Sancho #Pogba #Inter #Milan #VAR #Ronaldo #Dybala #Dortmund #Leverkussen #Conte  https://t.co/e0SHPSNHg8,1293618040299556866,The Lockdown Diaries,0.0,EPL,Arsenal
2020-08-12 18:38:31,Arsenal,142,1012,Arsenal FC,,0,KarleandKenners,#Arsenal OR #AFC OR #COYG,Hitting the Bar. The football podcast. Episode 50 #Juventus #Sarri #Pirlo #Arsenal #Tottenham #football #soccer #podcast #Messi #Barcelona #Real #Madrid #Bale #Zidane #Sancho #Pogba #Inter #Milan #VAR #Ronaldo #Dybala #Dortmund #Leverkussen #Conte  https://t.co/kAjX5xCr1C,1293617879645069312,Hitting the Bar. The football podcast,0.0,EPL,Arsenal
2020-08-12 18:37:29,Arsenal,251,584,Arsenal FC,"Marbella, Spain",0,CJKarle,#Arsenal OR #AFC OR #COYG,Hitting the Bar. The football podcast. Episode 50 #Juventus #Sarri #Pirlo #Arsenal #Tottenham #football #soccer #podcast #Messi #Barcelona #Real #Madrid #Bale #Zidane #Sancho #Pogba #Inter #Milan #VAR #Ronaldo #Dybala #Dortmund #Leverkussen #Conte  https://t.co/8hCQL6Psut,1293617619120119813,Chris Karle,0.0,EPL,Arsenal
2020-07-16 20:34:39,CrystalPalace,183,497,Crystal Palace FC,"Norwich, England",0,ConnorPitcher,#CrystalPalace OR #CPFC,Old @papilokanu would be buggered in today’s game  with those size 15’s #var #MUFC #CPFC,1283862632295010306,Connor Pitcher,0.0,EPL,CrystalPalace
2020-07-16 20:34:32,CrystalPalace,1154,1006,Crystal Palace FC,Bournemouth,3,Nelson_Muntz23,#CrystalPalace OR #CPFC,"So Ayew can be a toenail offside and VAR give him offside, but Wilf gets kicked in the box and VAR doesn’t get involved.  It’s cheating. #cpfc @FansAgainstVAR_",1283862602519633920,Lee,-0.7096,EPL,CrystalPalace
2020-07-16 20:34:31,CrystalPalace,136,828,Crystal Palace FC,"Poole, England",0,A_S_Reilly,#CrystalPalace OR #CPFC,CRY 0 - VAR 1 #CRYMUN #CPFC,1283862601752027143,REILLY,-0.4767,EPL,CrystalPalace
2020-07-16 20:34:25,CrystalPalace,9848,7705,Crystal Palace FC,Selhurst Park,0,PalaceEaglesc0m,#CrystalPalace OR #CPFC,Sum up what you think of VAR using 1 word only 👇😡 #CPFC,1283862575428575252,PalaceEagles,0.0,EPL,CrystalPalace
2020-07-16 20:34:18,CrystalPalace,288,389,Crystal Palace FC,"Eastbourne, England",0,Benn_murphy96,#CrystalPalace OR #CPFC,And again.. FUCK VAR! #CPFC,1283862544189358081,Ben Murphy,-0.6731,EPL,CrystalPalace
2020-07-16 20:34:12,CrystalPalace,27,32,Crystal Palace FC,,0,JcSpitfire,#CrystalPalace OR #CPFC,Should be 2-1 palace shafted by VAR twice #cpfc #CRYMUN,1283862519296163842,Jordan,0.0,EPL,CrystalPalace
2020-07-16 20:34:11,CrystalPalace,281,160,Crystal Palace FC,,0,murphy_jack96,#CrystalPalace OR #CPFC,How an earth can they take about 2 minutes to look for the offside but will only look for about 2 seconds for the pen appeal? VAR is terrible! #CPFC,1283862516452425729,Jack Murphy,-0.6643,EPL,CrystalPalace
2020-07-16 20:34:09,CrystalPalace,1332,233,Crystal Palace FC,United Kingdom,0,Craft_D,#CrystalPalace OR #CPFC,Clear penalty for Zaha.  Ayew was level.  VAR ain't changed anything if you're Man United. #cpfc,1283862507350904834,Craft-D,0.34,EPL,CrystalPalace
2020-07-16 20:34:06,CrystalPalace,194,357,Crystal Palace FC,,0,jakesisso2012,#CrystalPalace OR #CPFC,VAR is ruining the game realistically isn’t it #CPFC,1283862496705642497,Jake Sisson,-0.25,EPL,CrystalPalace
2020-07-16 20:34:00,CrystalPalace,361,690,Crystal Palace FC,Bromley,1,jdmcpfc1990,#CrystalPalace OR #CPFC,So that’s offside and no penalty in the first half. @FA @premierleague why are we bothering turning up for the games if VAR can choose the outcome ? #cpfc #mufc,1283862471825072133,Jamie Muller,-0.7783,EPL,CrystalPalace
2020-07-16 20:34:00,CrystalPalace,42,317,Crystal Palace FC,,0,Ars_NorthBank,#CrystalPalace OR #CPFC,VAR has sucked the life out of the EPL. Get rid of it #CrystalPalace  #ManchesterUnited,1283862470814244876,The Loose Cannon NYC,-0.4588,EPL,CrystalPalace
2020-07-16 20:33:59,CrystalPalace,310,473,Crystal Palace FC,,0,JackIsaac98,#CrystalPalace OR #CPFC,"What a joke off a decision, I want VAR gone now it’s ruined this season #CPFC",1283862465827217408,Jack Isaac,-0.1531,EPL,CrystalPalace
2020-07-16 20:33:52,CrystalPalace,1211,1905,Crystal Palace FC,,0,BrakePaul,#CrystalPalace OR #CPFC,Ffs you cunt var #CPFC,1283862434500022273,paul brake,-0.7906,EPL,CrystalPalace
2020-07-16 20:33:42,CrystalPalace,1837,693,Crystal Palace FC,Brooklyn,0,jeancosme,#CrystalPalace OR #CPFC,VAR is a scourge to football #cpfc #mufc,1283862392347205633,Jean-Cosme Delaloye,0.0,EPL,CrystalPalace
2020-07-16 20:33:41,CrystalPalace,98,884,Crystal Palace FC,Manchester,0,Pablovandali,#CrystalPalace OR #CPFC,F**** off f****** cheating ***nts f******** you VAR #cpfc,1283862389071450112,PabloV,-0.5574,EPL,CrystalPalace
2020-07-16 20:33:39,CrystalPalace,119,95,Crystal Palace FC,Ipswich,0,PitchSideTalk,#CrystalPalace OR #CPFC,@premierleague @OfficialFPL Has #VAR made the right decision? Vote and Comment below 👇#CRYMUN #Football #CrystalPalace #ManUnited #PremierLeague #PitchSideTalk,1283862381395877895,Pitch Side Talk,0.0,EPL,CrystalPalace
2020-07-16 20:33:39,CrystalPalace,1241,1191,Crystal Palace FC,"Uckfield, East Sussex",2,iancnoble,#CrystalPalace OR #CPFC,I’m done with this game! Level should be onside - bollox #VAR #CRYMNU #CPFC https://t.co/CJOI8L8V9C,1283862380783509521,Ian Noble,0.0,EPL,CrystalPalace
2020-07-16 20:33:35,CrystalPalace,1156,2755,Crystal Palace FC,"Pillaton, Cornwall",0,failedheart,#CrystalPalace OR #CPFC,As a #Referee i am not allowed to comment... Sooooooooo gutted is not a word i would use.. glad we r not fighting relegation #var #CPFC,1283862366174748685,Pillaton-Referee,0.6261,EPL,CrystalPalace
2020-07-16 20:33:32,CrystalPalace,51,168,Crystal Palace FC,,0,harrysalliss5,#CrystalPalace OR #CPFC,VAR?? What am I watching. Absolutely nothing makes sense anymore #cpfc,1283862351188500482,Harry,0.0,EPL,CrystalPalace
2020-07-16 20:33:26,CrystalPalace,457,98,Crystal Palace FC,London,0,coldfusionMBE,#CrystalPalace OR #CPFC,Offside!!! United still lead 1-0. It was millimetres offside. I still hate VAR. I’d rather VAR disappear from pro-football and Palace get the goal. #CPFC #MUFC #CRYMUN #EP,1283862327918501899,Thank you Stan Lee #BLM,-0.5684,EPL,CrystalPalace
2020-07-16 20:33:19,CrystalPalace,119,95,Crystal Palace FC,Ipswich,0,PitchSideTalk,#CrystalPalace OR #CPFC,@BBCSport Has #VAR made the right decision? Vote and Comment below 👇#CRYMUN #Football #CrystalPalace #ManUnited #PremierLeague #PitchSideTalk,1283862298503847949,Pitch Side Talk,0.0,EPL,CrystalPalace
2020-07-16 20:33:19,CrystalPalace,761,743,Crystal Palace FC,York,0,YorkEagle,#CrystalPalace OR #CPFC,Now they use VAR.... so fucking corrupt! #cpfc,1283862298004725767,Phil,0.0,EPL,CrystalPalace
2020-07-16 20:33:18,CrystalPalace,9,96,Crystal Palace FC,,0,SedgwickThomas,#CrystalPalace OR #CPFC,FUCK VAR!! What's the fucking point of the linesman anymore??? #CPFC,1283862295253323779,Thomas Sedgwick,-0.7474,EPL,CrystalPalace
2020-07-16 20:33:13,CrystalPalace,728,2359,Crystal Palace FC,"Eastbourne, England",1,thehamletfan,#CrystalPalace OR #CPFC,VAR can fuck off and so can Utd. Football's fucking gone. #CPFC,1283862273212194826,Rory Burgess,-0.5423,EPL,CrystalPalace
2020-07-16 20:33:09,CrystalPalace,25490,590,Crystal Palace FC,🏴󠁧󠁢󠁥󠁮󠁧󠁿England 🇺🇸USA,1,JPW_NBCSports,#CrystalPalace OR #CPFC,"❌ NO GOAL! That man Wilfried Zaha does brilliantly to work space and crosses for Jordan Ayew to tap home at the back post... but VAR is used and Ayew is just, just offside.   Huge let off for Man United. Ayew's big toe was offside.   #CPFC 0-1 #MUFC #CRYMUN",1283862255805833217,Joe Prince-Wright,0.8164,EPL,CrystalPalace
2020-07-16 20:33:07,CrystalPalace,349977,1412,Crystal Palace FC,,0,5liveSport,#CrystalPalace OR #CPFC,NO GOAL  VAR rules out Jordan Ayew's back post finish as he was JUST offside  As you were...  58' - #CPFC 0-1 #MUFC 👹  Listen live to #CRYMUN on @BBCSounds 📻📱💻 https://t.co/5Du5Yilmm1  #bbcfootball https://t.co/7C6MlxvRJ8,1283862249623490566,BBC 5 Live Sport,-0.4466,EPL,CrystalPalace
2020-07-16 20:33:06,CrystalPalace,16,423,Crystal Palace FC,,0,gpratxman,#CrystalPalace OR #CPFC,Sweet sweet #VAR  #CrystalPalace #Eagles #CPFC #EPL #PremierLeague #CRYMUN #ManchesterUnited #ManUtd #MUFC #RedDevils https://t.co/kL0E2VFToV,1283862241524228105,gpratxman,0.7184,EPL,CrystalPalace
2020-07-16 20:33:03,CrystalPalace,124,77,Crystal Palace FC,"Johannesburg, South Africa",0,ChrisFaulknerSA,#CrystalPalace OR #CPFC,VAR is a fucking joke! How can 1mm be a clear &amp; obvious error? Pathetic! #cpfc #CRYMUN,1283862232133242881,Chris Faulkner 🦅,-0.4387,EPL,CrystalPalace
2020-07-16 20:33:02,CrystalPalace,2800,611,Crystal Palace FC,"Reading, England",1,Hambo1980,#CrystalPalace OR #CPFC,Oh FFS. Corrupt. You cannot do us twice with that shit. Fuck VAR.Fuck the Premier League. Fuck it all. #cpfc,1283862227779489792,Chris Hambling,-0.9445,EPL,CrystalPalace
2020-07-16 20:32:57,CrystalPalace,4073,39,Crystal Palace FC,"Stadium of Light, Sunderland",0,SpeakSAFC,#CrystalPalace OR #CPFC,"Aww here. VAR, fuck right off.   2 offside goals in 2 days, neither should be getting disallowed. What happened to attacker benefit ? #CPFC",1283862205700677645,Speak Sunderland 🏡,-0.6369,EPL,CrystalPalace
2020-07-16 20:32:54,CrystalPalace,7,11,Crystal Palace FC,,0,ArmchairVar,#CrystalPalace OR #CPFC,✖️ | Tap in at the back post but was he offside? #CPFC #MUFC #VAR #PL #CRYMUN,1283862192115392513,Armchair VAR,0.0,EPL,CrystalPalace
2020-07-16 20:32:49,CrystalPalace,177,332,Crystal Palace FC,,0,jeremy__reid,#CrystalPalace OR #CPFC,The game's gone. F VAR. #cpfc,1283862173584896000,Jeremy Reid,0.0,EPL,CrystalPalace
2020-07-16 20:32:42,CrystalPalace,492,202,Crystal Palace FC,Toronto,0,DARFootball,#CrystalPalace OR #CPFC,VAR has called it back for offside... It remains   55' #CrystalPalaceFC 0-1 #ManchesterUnited  #CRYMUN #CrystalPalace #ManUnited #CPFC #MUFC #PremierLeague #EPL #PL,1283862142022823940,DAR Football,0.0,EPL,CrystalPalace
2020-07-16 20:32:34,CrystalPalace,600,1688,Crystal Palace FC,England & Londrina (Brazil),0,o_christian84,#CrystalPalace OR #CPFC,"I’m a #utd fan and that #crystalpalace goal should have stood. VAR is ridiculous, what kind of a margin is that- it’s stupid",1283862108233400320,O_C_P,-0.5574,EPL,CrystalPalace
2020-07-16 20:32:17,CrystalPalace,118,122,Crystal Palace FC,,0,KellyGerrish,#CrystalPalace OR #CPFC,Don't you even dare VAR #CPFC,1283862038855520258,Kelly Wright,0.0,EPL,CrystalPalace
2020-07-16 20:32:11,CrystalPalace,171,634,Crystal Palace FC,,0,shave_stuart,#CrystalPalace OR #CPFC,We got the VAR for that one! #cpfc,1283862012632731649,Stuart Shave,0.0,EPL,CrystalPalace
2020-07-16 20:32:08,CrystalPalace,142,469,Crystal Palace FC,"Isle of Wight, England",1,TheBigDog247,#CrystalPalace OR #CPFC,"Unreal, they don't check the VAR when Palace get a penalty but they do check it when Palace score. Its just so unbelievable #CRYMUN #CPFC",1283862002075607052,NiK,0.2615,EPL,CrystalPalace
2020-07-16 20:32:08,CrystalPalace,959035,425,Crystal Palace FC,Selhurst Park,9,CPFC,#CrystalPalace OR #CPFC,VAR. Ayew sees his equaliser ruled out.   🦅 0-1 🔴   #CPFC | #CRYMUN,1283862000779567112,Crystal Palace F.C.,0.0,EPL,CrystalPalace
2020-07-16 20:32:05,CrystalPalace,40,373,Crystal Palace FC,,0,DillingP,#CrystalPalace OR #CPFC,Var can do one #cpfc,1283861989127847939,Paul Dilling,0.0,EPL,CrystalPalace
2020-07-16 20:32:01,CrystalPalace,267,36,Crystal Palace FC,,0,the_wsbc,#CrystalPalace OR #CPFC,NO GOAL! VAR RULES IT OUT FOT OFFSIDE! ❌  #CRYMUN #CPFC #MUFC #PL https://t.co/bzmL8RQfHx,1283861971075506189,World Sportsbook Competition,-0.5449,EPL,CrystalPalace
2020-07-16 20:32:00,CrystalPalace,45938,4352,Crystal Palace FC,United Kingdom,0,MrFootyTips,#CrystalPalace OR #CPFC,Nahhhhh... Sack VAR off man 💀  How are they missing a stonewall penalty but giving that offside? #MUFC #CPFC,1283861966822477826,Mr. Footy Tips,0.128,EPL,CrystalPalace
2020-07-16 20:31:39,CrystalPalace,9848,7705,Crystal Palace FC,Selhurst Park,5,PalaceEaglesc0m,#CrystalPalace OR #CPFC,Honestly fuck VAR. #CPFC,1283861877026631681,PalaceEagles,-0.128,EPL,CrystalPalace
2020-07-16 20:31:38,CrystalPalace,154,250,Crystal Palace FC,"Honor Oak Park, London",0,cmhufc,#CrystalPalace OR #CPFC,Oh fuck off VAR #cpfc,1283861874916892678,Chris martin,-0.5423,EPL,CrystalPalace
2020-07-16 20:31:36,CrystalPalace,457,98,Crystal Palace FC,London,0,coldfusionMBE,#CrystalPalace OR #CPFC,Palace score an equaliser but VAR are checking 🤞🏾 #CPFC #MUFC #CRYMUN #EP,1283861867430060053,Thank you Stan Lee #BLM,0.0,EPL,CrystalPalace
2020-07-16 20:30:40,CrystalPalace,113,114,Crystal Palace FC,,0,tristanjt,#CrystalPalace OR #CPFC,Well deserved Palace. Just hope VAR doesn't work it's magic now... #cpfc,1283861632863678464,Tristan,0.6124,EPL,CrystalPalace
2020-07-16 20:28:16,CrystalPalace,6,3,Crystal Palace FC,,0,WGD85,#CrystalPalace OR #CPFC,"The officiating of #ManchesterUnited games, both on the pitch and at Stockley Park, needs to be looked into. So much bias #CRYMUN #VAR #CrystalPalace",1283861027457826820,LFC77,-0.1725,EPL,CrystalPalace
2020-07-16 20:26:08,CrystalPalace,40,373,Crystal Palace FC,,0,DillingP,#CrystalPalace OR #CPFC,Twice in a week Var has screwed us #cpfc,1283860490523942913,Paul Dilling,-0.4939,EPL,CrystalPalace
2020-07-16 20:25:09,CrystalPalace,280,525,Crystal Palace FC,central london,0,wilford1,#CrystalPalace OR #CPFC,Day in day out the inconsistencies and shortcomings of VAR are laid bare. Either improve it or scrap it #Cpfc,1283860241403256842,scott wilford,0.4404,EPL,CrystalPalace
2020-07-16 20:25:05,CrystalPalace,342,519,Crystal Palace FC,,0,RyanMarkHarvey3,#CrystalPalace OR #CPFC,Peter Walton - ‘Not a clear and obvious error. It’s subjective and that’s why VAR wouldn’t get involved in that’   Am I missing the point here? Surely that’s the whole idea?   Fucking shambles #var #bollox #fuckitoff #cpfc #mufc #penalty,1283860226727444481,Ryan Harvey,0.2406,EPL,CrystalPalace
2020-07-16 20:24:14,CrystalPalace,349977,1412,Crystal Palace FC,,4,5liveSport,#CrystalPalace OR #CPFC,"""VAR has got that wrong"" - @karenjcarney   Crystal Palace hard done by? What did you think? 🤔  49' - #CPFC 0-1 #MUFC 👹  Listen live to #CRYMUN on @BBCSounds 📻📱💻 https://t.co/5Du5Yilmm1  #bbcfootball https://t.co/mwdvDo4FNr",1283860011077296130,BBC 5 Live Sport,-0.594,EPL,CrystalPalace
2020-07-16 20:24:05,CrystalPalace,200,408,Crystal Palace FC,"Spalding, Lincolnshire",0,andrewseagleeye,#CrystalPalace OR #CPFC,Shit referee! Fuck VAR! #CPFC https://t.co/SqLNvd63eo,1283859976344215561,Andrew Matson,-0.8264,EPL,CrystalPalace
2020-07-16 20:23:38,CrystalPalace,234,400,Crystal Palace FC,"Reigate, Surrey",0,KPaddley,#CrystalPalace OR #CPFC,So a perfectly good goal chalked off which changed the game last game and now a stonewall penalty not given by VAR!! Why on earth is this shit in our game #cpfc,1283859859088322560,Karl Paddley,0.2513,EPL,CrystalPalace
2020-07-16 20:22:59,CrystalPalace,105,510,Crystal Palace FC,South London,0,AndrewGarnett21,#CrystalPalace OR #CPFC,Refs need to start doing post match interviews and be asked about these decisions that was a clear pen #cpfc #VAR,1283859695648866304,Andrew Garnett,0.3818,EPL,CrystalPalace
2020-07-16 20:22:28,CrystalPalace,158,204,Crystal Palace FC,Warwick Uni,0,CB_Eeyore23,#CrystalPalace OR #CPFC,How on earth is that not a clear and obvious error! Need Ex-players to sit with referees as they clearly can’t understand the context behind what they are watching #CPFC #var,1283859568351535104,Chris Barnett,-0.3561,EPL,CrystalPalace
2020-07-16 20:22:21,CrystalPalace,266,927,Crystal Palace FC,South London,0,elliott75,#CrystalPalace OR #CPFC,"@CEO4TAG Peter Walton says #VAR shouldn't be involved as it wasn't a clear and obvious error. Unlike the blatant Sakho handball last week, if you want a good reference. #cpfc #CRYMUN #jokers",1283859536407920640,Elliott,-0.1739,EPL,CrystalPalace
2020-07-16 20:21:55,CrystalPalace,488,620,Crystal Palace FC,S.E london,0,Steveg1581,#CrystalPalace OR #CPFC,As if Peter Walton is gonna turn round and say ‘yep ref and VAR fucked it’ 🤦‍♂️ #cpfc,1283859430052958216,CPFC,-0.6597,EPL,CrystalPalace
2020-07-16 20:21:51,CrystalPalace,189,232,Crystal Palace FC,,0,rickerz61,#CrystalPalace OR #CPFC,VAR didn't even check it. Standard. Role reversal and you know they check it. #cpfc,1283859411983835164,lordrickerz,0.0,EPL,CrystalPalace
2020-07-16 20:21:38,CrystalPalace,96,38,Crystal Palace FC,,0,FImatth,#CrystalPalace OR #CPFC,"Screwed over by VAR for the 2nd game in a row, get them out the way this season I guess when it doesn’t mean so much  #cpfc",1283859359718617088,Matt,-0.4939,EPL,CrystalPalace
2020-07-16 20:21:37,CrystalPalace,1832,701,Crystal Palace FC,Sussex,0,Bacoletplayer,#CrystalPalace OR #CPFC,@MarcWilliams22 Not surprising many of us are becoming more and more disillusioned with PL football. VAR and big team bias is destroying the beautiful game. #cpfc,1283859353477492739,Bob White,-0.6565,EPL,CrystalPalace
